Fecha,Precio_1m,Precio_15m,Precio_1h,RSI_15m,Tendencia_Macro,Soporte_Local,Resistencia_Local,Volumen_24h,Sentimiento_Noticias,Estado_Mempool,Señal_Ballena,Decision,Confianza
2026-05-27 09:04:15,75027.96,75027.96,75027.96,30.9,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:05:17,75067.06,75044.95,75044.95,31.5,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:06:19,74980.04,74980.04,74980.04,29.2,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:07:24,74957.4,74957.4,74957.4,28.3,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:09:03,74866.67,74861.63,74861.63,25.9,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:11:14,74861.36,74873.37,74873.37,26.1,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:12:16,74832.44,74832.44,74832.44,25.6,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:13:18,74857.0,74866.78,74866.78,26.0,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:14:20,74870.74,74870.74,74870.74,26.1,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:15:21,74878.12,74878.12,74878.12,26.7,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:16:24,74874.21,74860.79,74860.79,26.1,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:17:25,74904.48,74904.48,74904.48,27.7,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:18:27,74881.7,74881.7,74881.7,26.9,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:19:30,74957.38,74957.38,74957.38,29.6,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:20:32,74917.58,74917.58,74917.58,28.2,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:21:34,74821.93,74821.93,74847.77,25.1,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:22:37,74778.56,74778.56,74778.56,24.6,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:23:41,74753.28,74753.28,74753.28,24.3,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:24:43,74745.95,74745.95,74745.95,24.2,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:25:46,74772.02,74772.02,74772.02,24.5,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:27:24,74738.14,74738.14,74738.14,24.1,BEARISH,74717.95,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:28:28,74677.32,74677.32,74677.32,23.4,BEARISH,74662.14,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:29:29,74698.94,74698.94,74698.94,23.6,BEARISH,74659.6,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:30:32,74785.0,74785.0,74785.0,24.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:31:34,74868.04,74868.04,74868.04,27.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:32:36,74860.04,74860.04,74860.04,27.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:33:40,74704.14,74704.14,74704.14,22.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:34:43,74806.0,74806.0,74806.0,25.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:35:45,74856.55,74856.55,74856.55,27.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:36:47,74878.01,74878.01,74878.01,27.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:37:50,74885.89,74885.89,74885.89,28.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:38:53,74967.65,74967.65,74967.65,30.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:39:56,74933.55,74933.55,74933.55,29.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:40:57,74955.75,74955.75,74955.75,30.5,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:42:00,74915.0,74915.0,74915.0,29.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:43:02,74843.62,74843.62,74843.62,26.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:44:04,74914.33,74914.33,74914.33,29.1,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:45:07,74929.65,74929.65,74929.65,29.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:46:10,74966.12,74966.12,74966.12,31.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:47:12,74997.3,74970.01,74997.3,31.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:48:16,74972.52,74972.52,74972.52,31.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:49:19,74898.59,74898.59,74898.59,29.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:50:23,74899.61,74899.61,74899.61,29.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:51:39,74926.64,74926.64,74926.64,30.0,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:52:41,74938.5,74938.5,74938.5,30.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:53:54,74963.06,74961.99,74963.06,31.0,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:54:55,74967.97,74967.97,74967.97,31.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:55:57,74931.41,74931.41,74931.41,30.1,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:56:59,74883.22,74883.22,74883.22,29.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:58:11,74903.82,74903.82,74903.82,29.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 09:59:13,74899.23,74899.23,74899.23,29.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:00:24,74834.69,74834.69,74834.69,30.0,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,2 TXs Gigantes,LONG,95%
2026-05-27 10:02:01,74911.26,74911.26,74911.26,31.5,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,2 TXs Gigantes,LONG,95%
2026-05-27 10:03:38,74874.24,74874.24,74887.99,30.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,2 TXs Gigantes,LONG,95%
2026-05-27 10:05:10,74892.55,74898.0,74898.0,31.1,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:06:36,74881.8,74881.8,74881.8,30.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:08:18,74925.38,74925.38,74925.38,32.0,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:09:50,74929.03,74933.37,74933.37,32.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:11:03,74953.1,74953.1,74953.1,32.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:12:45,74946.83,74946.83,74946.83,32.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:13:56,74965.92,74965.92,74965.92,33.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:15:09,75013.18,75013.18,75013.18,34.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:16:10,74972.5,74972.5,74972.5,34.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:17:59,75036.01,75036.01,75036.01,36.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:19:01,75078.59,75078.59,75078.59,37.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:20:02,75072.0,75072.0,75072.0,37.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:21:30,75164.74,75164.74,75164.74,39.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:22:31,75150.01,75150.01,75150.01,39.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:23:58,75123.12,75123.12,75123.12,38.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:25:09,75204.0,75204.0,75204.0,40.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:26:31,75219.17,75219.17,75219.17,41.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:27:32,75193.76,75171.27,75193.76,40.1,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:29:04,75194.0,75194.0,75194.0,40.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:30:31,75221.84,75234.55,75234.55,44.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:31:58,75346.58,75346.58,75336.01,46.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:33:09,75283.77,75283.77,75283.77,45.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:34:46,75256.01,75256.01,75256.01,44.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:35:48,75309.3,75309.3,75309.3,45.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:37:00,75291.28,75291.28,75291.28,45.5,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:38:21,75328.18,75328.18,75328.18,46.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:39:33,75263.59,75263.59,75267.55,44.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:40:45,75299.12,75299.12,75299.12,45.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:41:46,75297.41,75297.41,75297.41,45.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:42:50,75204.55,75204.55,75202.51,43.5,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:44:06,75146.39,75146.39,75146.39,42.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:45:08,75084.98,75084.98,75084.98,32.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:46:09,75114.01,75114.01,75114.01,33.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:47:12,75114.01,75114.01,75114.01,33.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:48:13,75125.25,75125.25,75125.25,34.1,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,1 TXs Gigantes,HOLD,0%
2026-05-27 10:49:25,75154.0,75155.75,75155.75,35.0,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,1 TXs Gigantes,HOLD,0%
2026-05-27 10:50:27,75236.43,75236.43,75236.43,37.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,1 TXs Gigantes,HOLD,0%
2026-05-27 10:51:39,75178.17,75178.17,75178.17,35.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,1 TXs Gigantes,HOLD,0%
2026-05-27 10:53:01,75168.98,75177.24,75168.98,35.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,1 TXs Gigantes,HOLD,0%
2026-05-27 10:54:02,75190.93,75190.93,75190.93,36.0,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,1 TXs Gigantes,HOLD,0%
2026-05-27 10:55:04,75124.31,75124.31,75124.31,34.0,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,1 TXs Gigantes,HOLD,0%
2026-05-27 10:56:46,75116.14,75116.14,75116.14,33.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 10:58:47,75158.95,75158.95,75158.95,35.1,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:00:19,75193.76,75193.76,75193.76,36.1,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:01:41,75252.23,75252.23,75252.23,38.0,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:02:53,75205.11,75205.11,75205.11,36.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:03:54,75140.18,75140.18,75140.18,35.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:04:56,75097.42,75097.42,75097.42,34.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:05:59,75082.14,75082.14,75082.14,34.5,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:07:01,75101.75,75101.75,75101.75,34.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:08:03,75100.0,75100.0,75100.0,34.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:09:07,75136.0,75136.71,75136.71,35.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:10:09,75147.82,75147.82,75147.82,35.5,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:11:12,75165.45,75165.45,75165.45,35.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:12:13,75163.52,75163.52,75163.52,35.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:13:15,75169.97,75169.97,75169.97,35.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:14:28,75126.63,75126.63,75126.63,35.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:15:40,75145.97,75145.97,75145.97,39.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:16:41,75111.98,75111.98,75111.98,39.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:17:53,75014.53,75014.53,75014.53,37.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:19:30,74947.51,74947.51,74947.51,36.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:20:32,74942.11,74942.11,74942.11,36.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:21:35,74948.04,74948.04,74935.5,36.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:22:38,74940.76,74940.76,74940.76,36.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:23:41,74935.88,74935.88,74935.88,36.1,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:24:43,74931.98,74931.98,74931.98,36.0,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:25:46,74935.91,74939.33,74935.91,36.1,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:26:49,74978.02,74978.02,74978.02,36.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:27:52,74951.53,74951.53,74951.53,36.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:28:55,74952.95,74966.02,74952.95,36.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:29:57,74952.42,74952.42,74952.42,36.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:30:59,74952.43,74952.43,74952.43,40.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:32:00,74966.36,74966.39,74966.39,41.3,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:33:03,75011.33,75011.33,75011.33,42.6,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:34:05,74986.22,74986.22,74986.22,41.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:35:07,74918.66,74918.66,74918.66,40.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:36:19,74872.25,74872.25,74872.25,39.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:37:36,74912.64,74913.59,74912.64,40.1,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:38:37,74946.16,74946.16,74946.16,40.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:39:39,74927.99,74927.99,74927.99,40.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:40:56,74913.13,74900.99,74900.99,39.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:42:23,74980.43,74980.43,74980.43,41.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:43:26,74998.64,74998.64,74998.64,42.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:44:28,75007.71,75007.71,75007.71,42.5,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:45:30,75001.73,75001.73,75001.73,48.8,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:46:33,75008.68,75008.68,75008.68,49.0,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:47:36,75005.48,75005.48,75005.48,48.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:48:38,74997.77,74997.77,74997.77,48.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:49:39,75033.57,75033.57,75033.57,49.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:50:41,75075.79,75075.79,75075.79,50.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:51:43,75075.79,75075.79,75075.79,50.9,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:52:45,75086.98,75086.98,75096.6,51.2,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:54:12,75105.4,75105.4,75105.4,51.7,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:55:13,75131.54,75131.54,75131.54,52.4,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:56:30,75158.31,75158.31,75158.31,53.0,BEARISH,74640.33,76021.84,N/A,ALCISTA,NORMAL,N/A,HOLD,0%
2026-05-27 11:57:47,75171.65,75171.65,75171.65,53.4,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 11:58:49,75147.86,75147.86,75147.86,52.8,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 11:59:52,75166.65,75166.65,75166.65,53.2,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:00:54,75170.58,75170.58,75170.58,61.9,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:01:56,75093.34,75093.34,75093.34,59.1,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:02:57,75109.75,75109.75,75109.75,59.7,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:03:59,75185.25,75185.25,75185.25,62.2,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:05:01,75190.0,75190.0,75190.0,62.3,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:06:04,75179.92,75180.83,75180.83,62.1,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:07:05,75096.03,75096.03,75096.03,59.2,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:08:07,75043.2,75043.2,75043.2,57.4,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:09:09,75017.19,75017.19,75021.4,56.6,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:10:11,74977.2,74977.2,74977.2,55.4,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:11:13,74996.39,74996.39,74996.39,55.9,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:12:25,74880.39,74880.39,74880.39,52.6,BEARISH,74640.33,76021.84,N/A,NEUTRAL,NORMAL,N/A,HOLD,0%
2026-05-27 12:13:36,74996.6,74996.7,74996.6,52.5,BEARISH,74735.7,76155.5,N/A,NEUTRAL,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:15:22,74939.9,74944.6,74944.6,51.1,BEARISH,74735.7,76155.5,N/A,NEUTRAL,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:16:23,74930.8,74919.3,74919.3,46.3,BEARISH,74735.7,75965.8,N/A,NEUTRAL,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:17:29,74917.2,74932.7,74920.7,46.6,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:18:31,74929.9,74929.9,74929.8,46.6,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:19:33,74924.4,74924.4,74922.1,46.4,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:20:35,74942.6,74942.6,74942.6,46.9,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:21:37,75008.0,75008.0,75008.0,48.8,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:22:39,75035.7,75035.8,75035.7,49.5,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:23:42,75033.7,75039.3,75033.7,49.6,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:24:44,75008.0,75008.1,75008.0,48.8,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:25:56,75014.0,75014.0,75014.0,48.9,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:26:58,74960.8,74978.7,74978.7,47.9,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
2026-05-27 12:28:01,74915.2,74904.9,74904.9,45.9,BEARISH,74735.7,75965.8,N/A,ALCISTA,NORMAL,Ninguna,HOLD,0%
